交易日期,序号,板块类型,板块名称,板块代码,当日涨幅%,成交额加权涨幅%,上涨家数占比,长期主线指数,长期主线排名,短期主线指数,短期主线Top10排名,P9买入分,P9Top10排名,P9排名,入选原因,龙头编号,龙头名称,龙头详细,成员数,有效成员数
2026-05-18,34,概念,英伟达概念,886048,0.4758,1.0983,0.5385,86.1,34,56.31,,28.35,,21,长期主线,002837/002851/603629,英维克/麦格米特/利通电子,"[{""symbol"": ""002837"", ""name"": ""英维克"", ""leader_score"": 88.4, ""combined_leader_score"": 82.01, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002851"", ""name"": ""麦格米特"", ""leader_score"": 83.12, ""combined_leader_score"": 79.94, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603629"", ""name"": ""利通电子"", ""leader_score"": 81.04, ""combined_leader_score"": 79.78, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",26,26
2026-05-18,35,概念,OLED,885738,0.778,1.9122,0.5918,85.85,35,69.08,,25.15,,54,长期主线,601208/603629/603920,东材科技/利通电子/世运电路,"[{""symbol"": ""601208"", ""name"": ""东材科技"", ""leader_score"": 87.53, ""combined_leader_score"": 85.11, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603629"", ""name"": ""利通电子"", ""leader_score"": 87.76, ""combined_leader_score"": 82.15, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603920"", ""name"": ""世运电路"", ""leader_score"": 84.32, ""combined_leader_score"": 80.05, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",49,49
2026-05-18,36,概念,光刻机,886054,0.999,2.0757,0.5833,85.7,36,65.83,,27.07,,36,长期主线,603773/600353/003031,沃格光电/旭光电子/中瓷电子,"[{""symbol"": ""603773"", ""name"": ""沃格光电"", ""leader_score"": 81.55, ""combined_leader_score"": 75.65, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600353"", ""name"": ""旭光电子"", ""leader_score"": 75.32, ""combined_leader_score"": 75.09, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""003031"", ""name"": ""中瓷电子"", ""leader_score"": 86.5, ""combined_leader_score"": 80.48, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选/波段活跃候选""}]",12,12
2026-05-18,37,行业,电子-元件,电子-元件,3.3242,4.789,0.85,85.58,37,83.54,2.0,36.11,1.0,1,长期主线/短期主线/P9高买入分,002384/600183/002636,东山精密/生益科技/金安国纪,"[{""symbol"": ""002384"", ""name"": ""东山精密"", ""leader_score"": 93.17, ""combined_leader_score"": 89.21, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600183"", ""name"": ""生益科技"", ""leader_score"": 84.06, ""combined_leader_score"": 80.22, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002636"", ""name"": ""金安国纪"", ""leader_score"": 77.22, ""combined_leader_score"": 75.85, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",20,20
2026-05-18,38,概念,固态电池,886032,-0.3462,1.1514,0.3495,85.45,38,34.11,,21.44,,108,长期主线,002491/003036/603067,通鼎互联/泰坦股份/振华股份,"[{""symbol"": ""002491"", ""name"": ""通鼎互联"", ""leader_score"": 86.67, ""combined_leader_score"": 82.25, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""003036"", ""name"": ""泰坦股份"", ""leader_score"": 78.75, ""combined_leader_score"": 77.32, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}, {""symbol"": ""603067"", ""name"": ""振华股份"", ""leader_score"": 85.71, ""combined_leader_score"": 76.25, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",103,103
2026-05-18,39,行业,电力设备-风电设备,电力设备-风电设备,0.6671,1.5139,0.5455,84.9,39,45.32,,35.62,2.0,2,长期主线/P9高买入分,002487/002202/603063,大金重工/金风科技/禾望电气,"[{""symbol"": ""002487"", ""name"": ""大金重工"", ""leader_score"": 90.75, ""combined_leader_score"": 85.38, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002202"", ""name"": ""金风科技"", ""leader_score"": 82.55, ""combined_leader_score"": 82.11, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603063"", ""name"": ""禾望电气"", ""leader_score"": 93.75, ""combined_leader_score"": 77.11, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",11,11
2026-05-18,40,概念,AI手机,886070,1.6275,2.7377,0.7,84.72,40,70.03,,25.93,,50,长期主线,002384/002600/002273,东山精密/领益智造/水晶光电,"[{""symbol"": ""002384"", ""name"": ""东山精密"", ""leader_score"": 94.44, ""combined_leader_score"": 93.99, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002600"", ""name"": ""领益智造"", ""leader_score"": 84.04, ""combined_leader_score"": 80.35, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002273"", ""name"": ""水晶光电"", ""leader_score"": 84.58, ""combined_leader_score"": 79.56, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",10,10
2026-05-18,41,行业,电子-半导体,电子-半导体,0.5853,1.5052,0.6522,84.45,41,69.39,,26.85,,38,长期主线,001309/603061/002213,德明利/金海通/大为股份,"[{""symbol"": ""001309"", ""name"": ""德明利"", ""leader_score"": 91.05, ""combined_leader_score"": 87.62, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603061"", ""name"": ""金海通"", ""leader_score"": 77.95, ""combined_leader_score"": 75.76, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002213"", ""name"": ""大为股份"", ""leader_score"": 77.18, ""combined_leader_score"": 70.61, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",23,23
2026-05-18,42,行业,有色金属-能源金属,有色金属-能源金属,-0.4067,0.104,0.5,84.27,42,25.95,,29.7,,16,长期主线,605376/002240/002192,博迁新材/盛新锂能/融捷股份,"[{""symbol"": ""605376"", ""name"": ""博迁新材"", ""leader_score"": 86.85, ""combined_leader_score"": 83.52, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002240"", ""name"": ""盛新锂能"", ""leader_score"": 77.33, ""combined_leader_score"": 66.04, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}, {""symbol"": ""002192"", ""name"": ""融捷股份"", ""leader_score"": 80.92, ""combined_leader_score"": 62.48, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",6,6
2026-05-18,43,概念,消费电子概念,885800,0.3414,1.0836,0.5037,84.26,43,51.14,,24.34,,69,长期主线,603256/603629/603228,宏和科技/利通电子/景旺电子,"[{""symbol"": ""603256"", ""name"": ""宏和科技"", ""leader_score"": 91.75, ""combined_leader_score"": 85.87, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603629"", ""name"": ""利通电子"", ""leader_score"": 86.53, ""combined_leader_score"": 82.31, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603228"", ""name"": ""景旺电子"", ""leader_score"": 87.91, ""combined_leader_score"": 81.31, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",135,135
2026-05-18,44,行业,有色金属-小金属,有色金属-小金属,0.1223,0.6965,0.5556,83.1,44,25.36,,34.95,3.0,3,长期主线/P9高买入分,002149/000657/002842,西部材料/中钨高新/翔鹭钨业,"[{""symbol"": ""002149"", ""name"": ""西部材料"", ""leader_score"": 90.93, ""combined_leader_score"": 87.24, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""000657"", ""name"": ""中钨高新"", ""leader_score"": 80.23, ""combined_leader_score"": 79.38, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002842"", ""name"": ""翔鹭钨业"", ""leader_score"": 78.29, ""combined_leader_score"": 77.6, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",18,18
2026-05-18,45,概念,东数西算(算力),885957,1.2628,2.1901,0.6414,82.88,45,58.39,,27.95,,26,长期主线,600105/601869/600869,永鼎股份/长飞光纤/远东股份,"[{""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 93.61, ""combined_leader_score"": 85.46, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""601869"", ""name"": ""长飞光纤"", ""leader_score"": 92.05, ""combined_leader_score"": 85.34, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600869"", ""name"": ""远东股份"", ""leader_score"": 76.82, ""combined_leader_score"": 80.24, ""leader_type"": ""swing"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}]",145,145
2026-05-18,46,概念,智能穿戴,885454,0.7909,1.7677,0.5342,82.86,46,59.36,,24.68,,62,长期主线,001309/600330/002980,德明利/天通股份/华盛昌,"[{""symbol"": ""001309"", ""name"": ""德明利"", ""leader_score"": 93.04, ""combined_leader_score"": 86.4, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600330"", ""name"": ""天通股份"", ""leader_score"": 88.89, ""combined_leader_score"": 81.92, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002980"", ""name"": ""华盛昌"", ""leader_score"": 81.58, ""combined_leader_score"": 78.11, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",73,73
2026-05-18,47,行业,轻工制造-包装印刷,轻工制造-包装印刷,-0.2765,-0.3512,0.3182,81.56,47,29.87,,28.76,,19,长期主线,003018/002787/000659,金富科技/华源控股/珠海中富,"[{""symbol"": ""003018"", ""name"": ""金富科技"", ""leader_score"": 87.14, ""combined_leader_score"": 85.32, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002787"", ""name"": ""华源控股"", ""leader_score"": 77.71, ""combined_leader_score"": 76.36, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""000659"", ""name"": ""珠海中富"", ""leader_score"": 70.42, ""combined_leader_score"": 68.08, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",22,22
2026-05-18,48,概念,金属镍,885969,-1.0947,-0.5292,0.15,81.09,48,13.75,,19.42,,129,长期主线,000426/605376/600711,兴业银锡/博迁新材/盛屯矿业,"[{""symbol"": ""000426"", ""name"": ""兴业银锡"", ""leader_score"": 83.05, ""combined_leader_score"": 82.77, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""605376"", ""name"": ""博迁新材"", ""leader_score"": 81.44, ""combined_leader_score"": 81.08, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600711"", ""name"": ""盛屯矿业"", ""leader_score"": 71.77, ""combined_leader_score"": 70.25, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",20,20
2026-05-18,49,概念,毫米波雷达,886035,0.545,1.4163,0.569,80.97,49,51.57,,24.12,,72,长期主线,603920/002436/600330,世运电路/兴森科技/天通股份,"[{""symbol"": ""603920"", ""name"": ""世运电路"", ""leader_score"": 86.11, ""combined_leader_score"": 83.05, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002436"", ""name"": ""兴森科技"", ""leader_score"": 85.85, ""combined_leader_score"": 79.66, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600330"", ""name"": ""天通股份"", ""leader_score"": 88.05, ""combined_leader_score"": 79.39, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选""}]",58,58
2026-05-18,50,概念,卫星导航,885574,0.9813,2.0538,0.6222,80.86,50,51.57,,26.03,,45,长期主线,002428/002149/002046,云南锗业/西部材料/国机精工,"[{""symbol"": ""002428"", ""name"": ""云南锗业"", ""leader_score"": 92.98, ""combined_leader_score"": 83.98, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002149"", ""name"": ""西部材料"", ""leader_score"": 90.61, ""combined_leader_score"": 83.86, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002046"", ""name"": ""国机精工"", ""leader_score"": 86.23, ""combined_leader_score"": 79.97, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}]",90,90
2026-05-18,51,概念,柔性直流输电,885948,0.9731,2.9688,0.6,80.33,51,52.84,,33.28,7.0,8,长期主线/P9高买入分,600487/600869/600353,亨通光电/远东股份/旭光电子,"[{""symbol"": ""600487"", ""name"": ""亨通光电"", ""leader_score"": 95.14, ""combined_leader_score"": 90.25, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600869"", ""name"": ""远东股份"", ""leader_score"": 90.16, ""combined_leader_score"": 86.39, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600353"", ""name"": ""旭光电子"", ""leader_score"": 74.67, ""combined_leader_score"": 73.13, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",30,30
2026-05-18,52,概念,光刻胶,885864,0.53,2.9648,0.4286,80.27,52,73.39,8.0,26.48,,40,长期主线/短期主线,603306/601208/603078,华懋科技/东材科技/江化微,"[{""symbol"": ""603306"", ""name"": ""华懋科技"", ""leader_score"": 95.12, ""combined_leader_score"": 93.72, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""601208"", ""name"": ""东材科技"", ""leader_score"": 86.83, ""combined_leader_score"": 84.33, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603078"", ""name"": ""江化微"", ""leader_score"": 77.2, ""combined_leader_score"": 72.64, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/波段活跃候选""}]",21,21
2026-05-18,53,概念,稀土永磁,885343,-1.0088,-1.5302,0.3103,80.22,53,21.9,,25.73,,52,长期主线,600259/600206/002645,中稀有色/有研新材/华宏科技,"[{""symbol"": ""600259"", ""name"": ""中稀有色"", ""leader_score"": 81.07, ""combined_leader_score"": 76.96, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600206"", ""name"": ""有研新材"", ""leader_score"": 76.78, ""combined_leader_score"": 73.33, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选""}, {""symbol"": ""002645"", ""name"": ""华宏科技"", ""leader_score"": 82.28, ""combined_leader_score"": 70.5, ""leader_type"": ""swing"", ""leader_tags"": ""波段先锋/波段活跃候选""}]",29,29
2026-05-18,54,概念,锂电池概念,885710,-0.4077,0.3537,0.3745,79.93,54,23.4,,21.28,,114,长期主线,002759/605376/600522,天际股份/博迁新材/中天科技,"[{""symbol"": ""002759"", ""name"": ""天际股份"", ""leader_score"": 80.48, ""combined_leader_score"": 81.53, ""leader_type"": ""swing"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}, {""symbol"": ""605376"", ""name"": ""博迁新材"", ""leader_score"": 85.24, ""combined_leader_score"": 80.94, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}, {""symbol"": ""600522"", ""name"": ""中天科技"", ""leader_score"": 91.73, ""combined_leader_score"": 79.45, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",235,235
2026-05-18,55,行业,电力设备-电网设备,电力设备-电网设备,1.3325,2.2704,0.6875,79.77,55,58.04,,32.1,9.0,10,长期主线/P9高买入分,600869/603618/002980,远东股份/杭电股份/华盛昌,"[{""symbol"": ""600869"", ""name"": ""远东股份"", ""leader_score"": 85.6, ""combined_leader_score"": 82.84, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603618"", ""name"": ""杭电股份"", ""leader_score"": 85.66, ""combined_leader_score"": 81.83, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002980"", ""name"": ""华盛昌"", ""leader_score"": 80.81, ""combined_leader_score"": 78.0, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}]",64,64
2026-05-18,56,行业,电力设备-其他电源设备Ⅱ,电力设备-其他电源设备Ⅱ,1.285,2.2937,0.5455,79.28,56,57.03,,28.63,,20,长期主线,002364/002052/002518,中恒电气/同洲电子/科士达,"[{""symbol"": ""002364"", ""name"": ""中恒电气"", ""leader_score"": 94.31, ""combined_leader_score"": 90.67, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002052"", ""name"": ""同洲电子"", ""leader_score"": 80.38, ""combined_leader_score"": 76.59, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002518"", ""name"": ""科士达"", ""leader_score"": 80.77, ""combined_leader_score"": 75.06, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",11,11
2026-05-18,57,概念,小金属概念,885552,-0.3877,0.0322,0.3137,78.89,57,16.86,,21.49,,106,长期主线,002149/603067/002428,西部材料/振华股份/云南锗业,"[{""symbol"": ""002149"", ""name"": ""西部材料"", ""leader_score"": 87.79, ""combined_leader_score"": 85.07, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""603067"", ""name"": ""振华股份"", ""leader_score"": 85.89, ""combined_leader_score"": 78.84, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选/波段活跃候选""}, {""symbol"": ""002428"", ""name"": ""云南锗业"", ""leader_score"": 86.67, ""combined_leader_score"": 78.39, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",102,102
2026-05-18,58,行业,机械设备-通用设备,机械设备-通用设备,-0.5636,0.4469,0.3548,78.76,58,40.85,,24.96,,57,长期主线,603308/600343/002272,应流股份/航天动力/川润股份,"[{""symbol"": ""603308"", ""name"": ""应流股份"", ""leader_score"": 91.28, ""combined_leader_score"": 84.37, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600343"", ""name"": ""航天动力"", ""leader_score"": 85.34, ""combined_leader_score"": 83.77, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002272"", ""name"": ""川润股份"", ""leader_score"": 81.12, ""combined_leader_score"": 80.62, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",62,62
2026-05-18,59,概念,长三角一体化,885832,0.1119,1.5386,0.4557,78.75,59,34.59,,21.4,,109,长期主线,600105/002491/600330,永鼎股份/通鼎互联/天通股份,"[{""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 94.94, ""combined_leader_score"": 88.96, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002491"", ""name"": ""通鼎互联"", ""leader_score"": 87.36, ""combined_leader_score"": 81.53, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600330"", ""name"": ""天通股份"", ""leader_score"": 85.97, ""combined_leader_score"": 79.6, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",79,79
2026-05-18,60,概念,智能电网,885311,1.2115,2.5299,0.6667,78.1,60,55.95,,27.81,,28,长期主线,600487/601869/002851,亨通光电/长飞光纤/麦格米特,"[{""symbol"": ""600487"", ""name"": ""亨通光电"", ""leader_score"": 95.33, ""combined_leader_score"": 87.08, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""601869"", ""name"": ""长飞光纤"", ""leader_score"": 92.01, ""combined_leader_score"": 84.67, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002851"", ""name"": ""麦格米特"", ""leader_score"": 89.23, ""combined_leader_score"": 82.43, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",102,102
2026-05-18,61,行业,电力设备-电池,电力设备-电池,0.695,0.1604,0.4,77.7,61,21.68,,24.39,,67,长期主线,002580/600152/600110,圣阳股份/维科技术/诺德股份,"[{""symbol"": ""002580"", ""name"": ""圣阳股份"", ""leader_score"": 82.74, ""combined_leader_score"": 81.44, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600152"", ""name"": ""维科技术"", ""leader_score"": 77.31, ""combined_leader_score"": 75.52, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600110"", ""name"": ""诺德股份"", ""leader_score"": 86.23, ""combined_leader_score"": 74.25, ""leader_type"": ""swing"", ""leader_tags"": ""波段先锋/波段活跃候选""}]",20,20
2026-05-18,62,概念,工业母机,885930,-0.6587,-0.2856,0.4211,77.42,62,38.39,,27.72,,29,长期主线,002046/002975/002378,国机精工/博杰股份/章源钨业,"[{""symbol"": ""002046"", ""name"": ""国机精工"", ""leader_score"": 92.33, ""combined_leader_score"": 87.16, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002975"", ""name"": ""博杰股份"", ""leader_score"": 83.64, ""combined_leader_score"": 79.36, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002378"", ""name"": ""章源钨业"", ""leader_score"": 87.69, ""combined_leader_score"": 76.22, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",38,38
2026-05-18,63,概念,可控核聚变,886065,0.7112,3.3858,0.4909,76.7,63,52.19,,23.65,,82,长期主线,600105/002149/000962,永鼎股份/西部材料/东方钽业,"[{""symbol"": ""600105"", ""name"": ""永鼎股份"", ""leader_score"": 95.94, ""combined_leader_score"": 89.82, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002149"", ""name"": ""西部材料"", ""leader_score"": 87.15, ""combined_leader_score"": 84.36, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""000962"", ""name"": ""东方钽业"", ""leader_score"": 84.42, ""combined_leader_score"": 78.83, ""leader_type"": ""long_term"", ""leader_tags"": ""波段先锋/长期核心候选/波段活跃候选""}]",55,55
2026-05-18,64,概念,华为海思概念股,885843,1.1089,1.5484,0.5,76.44,64,57.04,,26.35,,42,长期主线,002402/003031/002156,和而泰/中瓷电子/通富微电,"[{""symbol"": ""002402"", ""name"": ""和而泰"", ""leader_score"": 78.36, ""combined_leader_score"": 76.36, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""003031"", ""name"": ""中瓷电子"", ""leader_score"": 86.15, ""combined_leader_score"": 77.66, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}, {""symbol"": ""002156"", ""name"": ""通富微电"", ""leader_score"": 77.69, ""combined_leader_score"": 71.05, ""leader_type"": ""long_term"", ""leader_tags"": ""长期核心/长期核心候选""}]",14,14
2026-05-18,65,概念,氟化工概念,885551,-1.2103,-0.1821,0.2571,76.37,65,33.8,,24.99,,56,长期主线,002428/002759/002250,云南锗业/天际股份/联化科技,"[{""symbol"": ""002428"", ""name"": ""云南锗业"", ""leader_score"": 90.62, ""combined_leader_score"": 88.99, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002759"", ""name"": ""天际股份"", ""leader_score"": 86.26, ""combined_leader_score"": 82.83, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002250"", ""name"": ""联化科技"", ""leader_score"": 76.29, ""combined_leader_score"": 74.11, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",35,35
2026-05-18,66,概念,金属钴,885865,-1.2174,-1.5412,0.2353,76.3,66,10.68,,22.82,,93,长期主线,000426/600549/600711,兴业银锡/厦门钨业/盛屯矿业,"[{""symbol"": ""000426"", ""name"": ""兴业银锡"", ""leader_score"": 87.81, ""combined_leader_score"": 85.34, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600549"", ""name"": ""厦门钨业"", ""leader_score"": 85.09, ""combined_leader_score"": 79.33, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""600711"", ""name"": ""盛屯矿业"", ""leader_score"": 79.07, ""combined_leader_score"": 75.59, ""leader_type"": ""swing"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",17,17
2026-05-18,67,概念,航空发动机,885884,0.5543,3.3556,0.4,76.05,67,46.32,,21.1,,116,长期主线,002149/002361/000962,西部材料/神剑股份/东方钽业,"[{""symbol"": ""002149"", ""name"": ""西部材料"", ""leader_score"": 87.62, ""combined_leader_score"": 84.23, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""002361"", ""name"": ""神剑股份"", ""leader_score"": 86.38, ""combined_leader_score"": 83.69, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}, {""symbol"": ""000962"", ""name"": ""东方钽业"", ""leader_score"": 87.02, ""combined_leader_score"": 80.99, ""leader_type"": ""long_term"", ""leader_tags"": ""双重龙头/长期核心候选/波段活跃候选""}]",30,30
