trade_date,symbol,name,ma_rating,osc_rating,all_rating,ma_rating_label,osc_rating_label,all_rating_label
2026-04-03,"=""000586""",汇源通信,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-03,"=""000950""",重药控股,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-03,"=""000951""",中国重汽,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-03,"=""002655""",共达电声,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-03,"=""002869""",金溢科技,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-03,"=""600056""",中国医药,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-03,"=""603985""",恒润股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-03,"=""000729""",燕京啤酒,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""002428""",云南锗业,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""002468""",申通快递,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""002491""",通鼎互联,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""002729""",好利科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""002828""",贝肯能源,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""002873""",新天药业,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""002957""",科瑞技术,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""002980""",华盛昌,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""003007""",直真科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""600339""",中油工程,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""600487""",亨通光电,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""600488""",津药药业,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""600522""",中天科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-03,"=""600713""",南京医药,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
