symbol,name,all_rating_2026-04-03,all_rating_2026-04-07,all_rating_2026-04-08,all_rating_2026-04-09,all_rating_2026-04-10,avg_all_rating_5d,ma_rating,osc_rating,all_rating,ma_rating_label,osc_rating_label,all_rating_label,trade_date
"=""603778""",国晟科技,0.4,0.603030303030303,0.4454545454545455,0.4454545454545455,0.4,0.4587878787878788,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10
"=""000070""",能源等权,0.35454545454545455,0.49090909090909096,0.49090909090909096,0.603030303030303,0.35454545454545455,0.4587878787878788,0.8,-0.09090909090909091,0.35454545454545455,strong_buy,neutral,buy,2026-04-10
"=""000070""",特发信息,0.35454545454545455,0.49090909090909096,0.49090909090909096,0.603030303030303,0.35454545454545455,0.4587878787878788,0.8,-0.09090909090909091,0.35454545454545455,strong_buy,neutral,buy,2026-04-10
"=""601975""",招商南油,0.5121212121212121,0.603030303030303,0.35454545454545455,0.49090909090909096,0.3333333333333333,0.4587878787878788,0.6666666666666666,0.0,0.3333333333333333,strong_buy,neutral,buy,2026-04-10
"=""002792""",通宇通讯,0.5363636363636364,0.603030303030303,0.5121212121212121,0.35454545454545455,0.28787878787878785,0.4587878787878788,0.6666666666666666,-0.09090909090909091,0.28787878787878785,strong_buy,neutral,buy,2026-04-10
"=""000807""",食品饮料,0.46969696969696967,0.49090909090909096,0.5575757575757576,0.5121212121212121,0.26363636363636367,0.4587878787878788,0.8,-0.2727272727272727,0.26363636363636367,strong_buy,sell,buy,2026-04-10
"=""000807""",云铝股份,0.46969696969696967,0.49090909090909096,0.5575757575757576,0.5121212121212121,0.26363636363636367,0.4587878787878788,0.8,-0.2727272727272727,0.26363636363636367,strong_buy,sell,buy,2026-04-10
"=""000688""",国城矿业,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3787878787878788,0.5121212121212121,0.4581818181818182,0.9333333333333333,0.09090909090909091,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10
"=""603296""",华勤技术,0.5575757575757576,0.603030303030303,0.4666666666666667,0.3090909090909091,0.35454545454545455,0.4581818181818182,0.8,-0.09090909090909091,0.35454545454545455,strong_buy,neutral,buy,2026-04-10
"=""603248""",锡华科技,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.4545454545454546,0.4545454545454545,0.7272727272727273,0.18181818181818182,0.4545454545454546,strong_buy,buy,buy,2026-04-10
"=""603222""",济民健康,0.5575757575757576,0.5575757575757576,0.3090909090909091,0.4,0.4454545454545455,0.453939393939394,0.8,0.09090909090909091,0.4454545454545455,strong_buy,neutral,buy,2026-04-10
"=""603127""",昭衍新药,0.49090909090909096,0.4,0.35454545454545455,0.4212121212121212,0.603030303030303,0.4539393939393939,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10
"=""603520""",司太立,0.3090909090909091,0.49090909090909096,0.4666666666666667,0.49090909090909096,0.5121212121212121,0.4539393939393939,0.9333333333333333,0.09090909090909091,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10
