trade_date,symbol,name,ma_rating,osc_rating,all_rating,ma_rating_label,osc_rating_label,all_rating_label
2026-04-08,"=""603284""",林平发展,1.0,0.4444444444444444,0.7222222222222222,strong_buy,buy,strong_buy
2026-04-08,"=""600654""",中安科,0.9333333333333333,0.45454545454545453,0.693939393939394,strong_buy,buy,strong_buy
2026-04-08,"=""000062""",上证沪企,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""000062""",深圳华强,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""000919""",沪深300价值指数,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""000919""",金陵药业,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""002025""",航天电器,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""002348""",高乐股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""002491""",通鼎互联,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""002952""",亚世光电,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""600186""",莲花控股,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""600666""",奥瑞德,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""603061""",金海通,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""603156""",养元饮品,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""603196""",璞源材料,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""603687""",大胜达,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""603701""",德宏股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""603890""",春秋电子,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""605100""",华丰股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-08,"=""002718""",友邦吊顶,0.9285714285714286,0.36363636363636365,0.6461038961038961,strong_buy,buy,strong_buy
2026-04-08,"=""000586""",汇源通信,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""000928""",中证能源指数,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""000928""",中钢国际,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""000938""",紫光股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""000949""",新乡化纤,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""000975""",山金国际,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""000977""",中证内地低碳经济主题指数,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""000977""",浪潮信息,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""001212""",中旗新材,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""001331""",胜通能源,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""001389""",广合科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""001400""",江顺科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002051""",中工国际,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002181""",粤传媒,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002281""",光迅科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002361""",神剑股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002454""",松芝股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002460""",赣锋锂业,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002484""",江海股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002511""",中顺洁柔,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002634""",棒杰股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002653""",海思科,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002685""",华东重机,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002692""",远程股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002725""",跃岭股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002810""",山东赫达,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002831""",裕同科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002899""",英派斯,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002902""",铭普光磁,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002917""",金奥博,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002937""",兴瑞科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002946""",新乳业,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002957""",科瑞技术,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002960""",青鸟消防,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""002975""",博杰股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""003018""",金富科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600176""",中国巨石,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600259""",中稀有色,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600282""",南钢股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600330""",天通股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600356""",恒丰纸业,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600389""",江山股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600502""",安徽建工,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600512""",腾达建设,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600641""",先导基电,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600817""",宇通重工,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600872""",中炬高新,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600970""",中材国际,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""601002""",晋亿实业,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""601019""",山东出版,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""601068""",中铝国际,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""601208""",东材科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603112""",华翔股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603272""",联翔股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603306""",华懋科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603311""",金海高科,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603353""",和顺石油,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603519""",立霸股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603588""",高能环境,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603777""",来伊份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603881""",数据港,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603897""",长城科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603985""",恒润股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""603989""",艾华集团,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""605016""",百龙创园,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""605058""",澳弘电子,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""605162""",新中港,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""605178""",时空科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""605258""",协和电子,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""605305""",中际联合,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-08,"=""600721""",百花医药,0.9285714285714286,0.2727272727272727,0.6006493506493507,strong_buy,buy,strong_buy
2026-04-08,"=""601138""",工业富联,0.8,0.36363636363636365,0.5818181818181818,strong_buy,buy,strong_buy
2026-04-08,"=""601811""",新华文轩,0.8,0.36363636363636365,0.5818181818181818,strong_buy,buy,strong_buy
2026-04-08,"=""605208""",永茂泰,0.8,0.36363636363636365,0.5818181818181818,strong_buy,buy,strong_buy
2026-04-08,"=""000428""",华天酒店,0.9333333333333333,0.18181818181818182,0.5575757575757576,strong_buy,buy,strong_buy
2026-04-08,"=""000592""",平潭发展,0.9333333333333333,0.18181818181818182,0.5575757575757576,strong_buy,buy,strong_buy
2026-04-08,"=""000628""",高新发展,0.9333333333333333,0.18181818181818182,0.5575757575757576,strong_buy,buy,strong_buy
2026-04-08,"=""000703""",恒逸石化,0.9333333333333333,0.18181818181818182,0.5575757575757576,strong_buy,buy,strong_buy
2026-04-08,"=""000719""",中原传媒,0.9333333333333333,0.18181818181818182,0.5575757575757576,strong_buy,buy,strong_buy
2026-04-08,"=""000739""",普洛药业,0.9333333333333333,0.18181818181818182,0.5575757575757576,strong_buy,buy,strong_buy
