trade_date,symbol,name,ma_rating,osc_rating,all_rating,ma_rating_label,osc_rating_label,all_rating_label
2026-04-09,"=""603284""",林平发展,1.0,0.4444444444444444,0.7222222222222222,strong_buy,buy,strong_buy
2026-04-09,"=""000155""",上证市值百强指数,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""000155""",川能动力,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""000990""",中证全指主要消费指数,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""000990""",诚志股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""002039""",黔源电力,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""002645""",华宏科技,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""002824""",和胜股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""002947""",恒铭达,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""002972""",科安达,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""600292""",电投水电,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""600330""",天通股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""600482""",中国动力,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""600743""",华远控股,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""601811""",新华文轩,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""601869""",长飞光纤,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""603010""",万盛股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""603507""",振江股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""603637""",镇海股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""603876""",鼎胜新材,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""603958""",哈森股份,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""605189""",富春染织,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""605318""",法狮龙,0.9333333333333333,0.36363636363636365,0.6484848484848484,strong_buy,buy,strong_buy
2026-04-09,"=""002718""",友邦吊顶,0.9285714285714286,0.36363636363636365,0.6461038961038961,strong_buy,buy,strong_buy
2026-04-09,"=""603950""",长源东谷,0.9285714285714286,0.36363636363636365,0.6461038961038961,strong_buy,buy,strong_buy
2026-04-09,"=""000070""",能源等权,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""000070""",特发信息,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""000420""",吉林化纤,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""000586""",汇源通信,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""000889""",中嘉博创,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002008""",大族激光,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002025""",航天电器,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002213""",大为股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002281""",光迅科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002328""",新朋股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002384""",东山精密,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002408""",齐翔腾达,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002580""",圣阳股份,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002635""",安洁科技,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
2026-04-09,"=""002636""",金安国纪,0.9333333333333333,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy
