symbol,name,all_rating_2026-04-03,all_rating_2026-04-07,all_rating_2026-04-08,all_rating_2026-04-09,all_rating_2026-04-10,avg_all_rating_5d,ma_rating,osc_rating,all_rating,ma_rating_label,osc_rating_label,all_rating_label,trade_date,macd_top_divergence_15d,macd_bottom_divergence_15d,macd_top_divergence_signal_date,macd_bottom_divergence_signal_date
"=""603284""",林平发展,0.5714285714285714,0.5625,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.6490079365079364,1.0,0.3333333333333333,0.6666666666666666,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002328""",新朋股份,0.5575757575757576,0.5575757575757576,0.5575757575757576,0.603030303030303,0.6484848484848484,0.5848484848484848,0.9333333333333332,0.3636363636363636,0.6484848484848484,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002947""",恒铭达,0.5575757575757576,0.5575757575757576,0.5575757575757576,0.6484848484848484,0.5575757575757576,0.5757575757575758,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002718""",友邦吊顶,0.4837662337662337,0.5551948051948052,0.6461038961038961,0.6461038961038961,0.5097402597402597,0.5681818181818181,0.9285714285714286,0.0909090909090909,0.5097402597402597,strong_buy,neutral,strong_buy,2026-04-10,True,False,2026-03-30,
"=""601133""",柏诚股份,0.5575757575757576,0.603030303030303,0.5575757575757576,0.603030303030303,0.4909090909090909,0.5624242424242425,0.8,0.1818181818181818,0.4909090909090909,strong_buy,buy,buy,2026-04-10,False,False,,
"=""000586""",汇源通信,0.6484848484848484,0.6484848484848484,0.603030303030303,0.603030303030303,0.3090909090909091,0.5624242424242424,0.8,-0.1818181818181818,0.3090909090909091,strong_buy,sell,buy,2026-04-10,False,False,,
"=""600176""",中国巨石,0.5575757575757576,0.5575757575757576,0.603030303030303,0.5121212121212121,0.5575757575757576,0.5575757575757576,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002655""",共达电声,0.6484848484848484,0.5575757575757576,0.5121212121212121,0.5575757575757576,0.5121212121212121,0.5575757575757576,0.9333333333333332,0.0909090909090909,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10,True,False,2026-04-02,
"=""002281""",光迅科技,0.5121212121212121,0.603030303030303,0.603030303030303,0.603030303030303,0.4666666666666667,0.5575757575757576,0.9333333333333332,0.0,0.4666666666666667,strong_buy,neutral,buy,2026-04-10,True,False,2026-04-01,
"=""603985""",恒润股份,0.6484848484848484,0.603030303030303,0.603030303030303,0.3545454545454545,0.5363636363636364,0.5490909090909091,0.8,0.2727272727272727,0.5363636363636364,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""600654""",中安科,0.4242424242424242,0.6484848484848484,0.693939393939394,0.603030303030303,0.3545454545454545,0.5448484848484848,0.8,-0.0909090909090909,0.3545454545454545,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""600345""",长江通信,0.4909090909090909,0.4909090909090909,0.5121212121212121,0.603030303030303,0.603030303030303,0.54,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""603196""",璞源材料,0.4,0.4909090909090909,0.6484848484848484,0.603030303030303,0.5575757575757576,0.54,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002428""",云南锗业,0.603030303030303,0.5575757575757576,0.5121212121212121,0.4666666666666667,0.5575757575757576,0.5393939393939394,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,True,False,2026-04-01,
"=""605319""",无锡振华,0.603030303030303,0.5575757575757576,0.5575757575757576,0.4212121212121212,0.5575757575757576,0.5393939393939394,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002645""",华宏科技,0.4909090909090909,0.5121212121212121,0.4666666666666667,0.6484848484848484,0.5575757575757576,0.5351515151515152,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""603897""",长城科技,0.4666666666666667,0.5575757575757576,0.603030303030303,0.5121212121212121,0.5363636363636364,0.5351515151515152,0.8,0.2727272727272727,0.5363636363636364,strong_buy,buy,strong_buy,2026-04-10,True,False,2026-03-23,
"=""000703""",恒逸石化,0.5121212121212121,0.603030303030303,0.5575757575757576,0.5575757575757576,0.4454545454545455,0.5351515151515152,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""002937""",兴瑞科技,0.5363636363636364,0.4,0.603030303030303,0.5575757575757576,0.5575757575757576,0.530909090909091,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002831""",裕同科技,0.5121212121212121,0.5121212121212121,0.603030303030303,0.5121212121212121,0.4909090909090909,0.5260606060606061,0.8,0.1818181818181818,0.4909090909090909,strong_buy,buy,buy,2026-04-10,False,False,,
"=""002957""",科瑞技术,0.603030303030303,0.5575757575757576,0.603030303030303,0.4212121212121212,0.4454545454545455,0.5260606060606061,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""002491""",通鼎互联,0.603030303030303,0.603030303030303,0.6484848484848484,0.4666666666666667,0.3090909090909091,0.5260606060606061,0.8,-0.1818181818181818,0.3090909090909091,strong_buy,sell,buy,2026-04-10,False,False,,
"=""601339""",百隆东方,0.5818181818181818,0.3575757575757575,0.5121212121212121,0.603030303030303,0.5575757575757576,0.5224242424242425,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""605222""",起帆电缆,0.4454545454545455,0.4909090909090909,0.5575757575757576,0.4666666666666667,0.6484848484848484,0.5218181818181818,0.9333333333333332,0.3636363636363636,0.6484848484848484,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""001331""",胜通能源,0.4909090909090909,0.5575757575757576,0.603030303030303,0.3545454545454545,0.603030303030303,0.5218181818181818,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,True,False,2026-03-31,
"=""603010""",万盛股份,0.3575757575757575,0.4909090909090909,0.4909090909090909,0.6484848484848484,0.603030303030303,0.5181818181818182,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002952""",亚世光电,0.4454545454545455,0.4,0.6484848484848484,0.603030303030303,0.4909090909090909,0.5175757575757576,0.8,0.1818181818181818,0.4909090909090909,strong_buy,buy,buy,2026-04-10,False,False,,
"=""600666""",奥瑞德,0.4909090909090909,0.4909090909090909,0.6484848484848484,0.5121212121212121,0.4454545454545455,0.5175757575757576,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""002468""",申通快递,0.603030303030303,0.5575757575757576,0.5575757575757576,0.3545454545454545,0.4909090909090909,0.5127272727272728,0.8,0.1818181818181818,0.4909090909090909,strong_buy,buy,buy,2026-04-10,False,False,,
"=""603124""",江南新材,0.4909090909090909,0.5575757575757576,0.5575757575757576,0.5121212121212121,0.4454545454545455,0.5127272727272728,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,True,False,2026-03-31,
"=""605376""",博迁新材,0.5575757575757576,0.4909090909090909,0.5575757575757576,0.5121212121212121,0.4454545454545455,0.5127272727272728,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""600539""",狮头股份,0.4909090909090909,0.4909090909090909,0.5121212121212121,0.5121212121212121,0.5575757575757576,0.5127272727272727,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002950""",奥美医疗,0.2909090909090909,0.603030303030303,0.5121212121212121,0.4909090909090909,0.6484848484848484,0.509090909090909,0.9333333333333332,0.3636363636363636,0.6484848484848484,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""600502""",安徽建工,0.2878787878787878,0.5363636363636364,0.603030303030303,0.5121212121212121,0.603030303030303,0.5084848484848485,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002972""",科安达,0.4909090909090909,0.4454545454545455,0.5121212121212121,0.6484848484848484,0.4454545454545455,0.5084848484848485,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,True,False,2026-04-02,
"=""002466""",天齐锂业,0.4,0.5575757575757576,0.4666666666666667,0.5121212121212121,0.603030303030303,0.5078787878787879,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002729""",好利科技,0.603030303030303,0.4909090909090909,0.4666666666666667,0.4666666666666667,0.5121212121212121,0.5078787878787879,0.9333333333333332,0.0909090909090909,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10,False,False,,
"=""605318""",法狮龙,0.5575757575757576,0.5575757575757576,0.5575757575757576,0.6484848484848484,0.2181818181818182,0.5078787878787879,0.8,-0.3636363636363636,0.2181818181818182,strong_buy,sell,buy,2026-04-10,False,False,,
"=""603687""",大胜达,0.2666666666666666,0.5575757575757576,0.6484848484848484,0.603030303030303,0.4454545454545455,0.5042424242424243,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""605098""",行动教育,0.5575757575757576,0.5121212121212121,0.5121212121212121,0.3545454545454545,0.5818181818181818,0.5036363636363637,0.8,0.3636363636363636,0.5818181818181818,strong_buy,buy,strong_buy,2026-04-10,True,False,2026-04-02,
"=""002990""",盛视科技,0.3545454545454545,0.4909090909090909,0.5575757575757576,0.5575757575757576,0.5575757575757576,0.5036363636363637,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""000155""",上证市值百强指数,0.4,0.5363636363636364,0.5121212121212121,0.6484848484848484,0.4,0.4993939393939394,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10,True,False,2026-04-01,
"=""000155""",上证市值百强指数,0.4,0.5363636363636364,0.5121212121212121,0.6484848484848484,0.4,0.4993939393939394,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10,True,False,2026-04-01,
"=""000155""",川能动力,0.4,0.5363636363636364,0.5121212121212121,0.6484848484848484,0.4,0.4993939393939394,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10,True,False,2026-04-01,
"=""000155""",川能动力,0.4,0.5363636363636364,0.5121212121212121,0.6484848484848484,0.4,0.4993939393939394,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10,True,False,2026-04-01,
"=""600429""",三元股份,0.3787878787878788,0.603030303030303,0.5575757575757576,0.5575757575757576,0.4,0.4993939393939394,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""600522""",中天科技,0.603030303030303,0.5363636363636364,0.4454545454545455,0.5575757575757576,0.3545454545454545,0.4993939393939394,0.8,-0.0909090909090909,0.3545454545454545,strong_buy,neutral,buy,2026-04-10,True,False,2026-04-02,
"=""601869""",长飞光纤,0.5575757575757576,0.5363636363636364,0.4454545454545455,0.6484848484848484,0.3090909090909091,0.4993939393939394,0.8,-0.1818181818181818,0.3090909090909091,strong_buy,sell,buy,2026-04-10,False,False,,
"=""002384""",东山精密,0.4212121212121212,0.4,0.4666666666666667,0.603030303030303,0.603030303030303,0.4987878787878788,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""603507""",振江股份,0.4,0.4666666666666667,0.4212121212121212,0.6484848484848484,0.5575757575757576,0.4987878787878788,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""600791""",京能置业,0.5575757575757576,0.603030303030303,0.5575757575757576,0.5575757575757576,0.2181818181818182,0.4987878787878788,0.8,-0.3636363636363636,0.2181818181818182,strong_buy,sell,buy,2026-04-10,True,False,2026-04-01,
"=""603272""",联翔股份,0.4454545454545455,0.2666666666666666,0.603030303030303,0.5121212121212121,0.6484848484848484,0.4951515151515151,0.9333333333333332,0.3636363636363636,0.6484848484848484,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""603306""",华懋科技,0.4666666666666667,0.2909090909090909,0.603030303030303,0.5575757575757576,0.5575757575757576,0.4951515151515151,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""600382""",广东明珠,0.3575757575757575,0.5363636363636364,0.5121212121212121,0.5575757575757576,0.5121212121212121,0.4951515151515151,0.9333333333333332,0.0909090909090909,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10,True,False,2026-04-02,
"=""002454""",松芝股份,0.4,0.4,0.603030303030303,0.4666666666666667,0.603030303030303,0.4945454545454545,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""600872""",中炬高新,0.3090909090909091,0.4909090909090909,0.603030303030303,0.4666666666666667,0.603030303030303,0.4945454545454545,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""600184""",光电股份,0.5363636363636364,0.4454545454545455,0.3545454545454545,0.5121212121212121,0.603030303030303,0.4903030303030303,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002810""",山东赫达,0.4,0.4909090909090909,0.603030303030303,0.5121212121212121,0.4454545454545455,0.4903030303030303,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""600339""",中油工程,0.603030303030303,0.603030303030303,0.4454545454545455,0.4,0.4,0.4903030303030303,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""002980""",华盛昌,0.603030303030303,0.603030303030303,0.4666666666666667,0.5575757575757576,0.2181818181818182,0.4896969696969697,0.8,-0.3636363636363636,0.2181818181818182,strong_buy,sell,buy,2026-04-10,True,False,2026-03-27,
"=""603132""",金徽股份,0.4242424242424242,0.4242424242424242,0.5121212121212121,0.5575757575757576,0.5121212121212121,0.486060606060606,0.9333333333333332,0.0909090909090909,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10,False,False,,
"=""603061""",金海通,0.2666666666666666,0.4909090909090909,0.6484848484848484,0.603030303030303,0.4212121212121212,0.486060606060606,0.9333333333333332,-0.0909090909090909,0.4212121212121212,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""003007""",直真科技,0.603030303030303,0.603030303030303,0.4212121212121212,0.4454545454545455,0.3575757575757575,0.486060606060606,0.5333333333333333,0.1818181818181818,0.3575757575757575,strong_buy,buy,buy,2026-04-10,False,False,,
"=""002361""",神剑股份,0.3545454545454545,0.4454545454545455,0.603030303030303,0.5121212121212121,0.5121212121212121,0.4854545454545454,0.9333333333333332,0.0909090909090909,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10,False,False,,
"=""600713""",南京医药,0.603030303030303,0.4909090909090909,0.4212121212121212,0.4,0.5121212121212121,0.4854545454545454,0.9333333333333332,0.0909090909090909,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10,False,False,,
"=""000729""",燕京啤酒,0.603030303030303,0.5121212121212121,0.4666666666666667,0.4,0.4454545454545455,0.4854545454545454,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,True,False,2026-04-02,
"=""605589""",圣泉集团,0.5121212121212121,0.603030303030303,0.4212121212121212,0.4454545454545455,0.4454545454545455,0.4854545454545454,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""603588""",高能环境,0.4,0.5575757575757576,0.603030303030303,0.5575757575757576,0.3090909090909091,0.4854545454545454,0.8,-0.1818181818181818,0.3090909090909091,strong_buy,sell,buy,2026-04-10,False,False,,
"=""600519""",贵州茅台,0.5363636363636364,0.4242424242424242,0.5575757575757576,0.4,0.4909090909090909,0.4818181818181818,0.8,0.1818181818181818,0.4909090909090909,strong_buy,buy,buy,2026-04-10,False,False,,
"=""000951""",中国重汽,0.6484848484848484,0.4454545454545455,0.3545454545454545,0.3545454545454545,0.603030303030303,0.4812121212121212,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""002432""",九安医疗,0.4,0.4909090909090909,0.5575757575757576,0.3545454545454545,0.603030303030303,0.4812121212121212,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""603162""",海通发展,0.603030303030303,0.4666666666666667,0.4666666666666667,0.5121212121212121,0.3545454545454545,0.4806060606060606,0.8,-0.0909090909090909,0.3545454545454545,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""002902""",铭普光磁,0.4,0.4242424242424242,0.603030303030303,0.5121212121212121,0.4454545454545455,0.4769696969696969,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""603203""",快克智能,0.3121212121212121,0.5575757575757576,0.5575757575757576,0.5575757575757576,0.4,0.4769696969696969,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""603938""",三孚股份,0.4696969696969696,0.5575757575757576,0.4666666666666667,0.4909090909090909,0.4,0.4769696969696969,0.8,0.0,0.4,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""603020""",爱普股份,0.4,0.4454545454545455,0.5121212121212121,0.5121212121212121,0.5121212121212121,0.4763636363636364,0.9333333333333332,0.0909090909090909,0.5121212121212121,strong_buy,neutral,strong_buy,2026-04-10,False,False,,
"=""600110""",诺德股份,0.3545454545454545,0.5575757575757576,0.4666666666666667,0.5575757575757576,0.4454545454545455,0.4763636363636364,0.8,0.0909090909090909,0.4454545454545455,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""600869""",远东股份,0.603030303030303,0.4,0.5575757575757576,0.4666666666666667,0.3545454545454545,0.4763636363636364,0.8,-0.0909090909090909,0.3545454545454545,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""002653""",海思科,0.3090909090909091,0.5363636363636364,0.603030303030303,0.3121212121212121,0.603030303030303,0.4727272727272728,0.9333333333333332,0.2727272727272727,0.603030303030303,strong_buy,buy,strong_buy,2026-04-10,False,False,,
"=""001325""",元创股份,0.5,0.4545454545454546,0.4545454545454546,0.5909090909090908,0.3636363636363636,0.4727272727272728,0.7272727272727273,0.0,0.3636363636363636,strong_buy,neutral,buy,2026-04-10,False,False,,
"=""000762""",西藏矿业,0.4666666666666667,0.4909090909090909,0.4,0.4454545454545455,0.5575757575757576,0.4721212121212121,0.9333333333333332,0.1818181818181818,0.5575757575757576,strong_buy,buy,strong_buy,2026-04-10,True,False,2026-04-01,
"=""003023""",彩虹集团,0.4909090909090909,0.4909090909090909,0.4666666666666667,0.4212121212121212,0.4909090909090909,0.4721212121212121,0.8,0.1818181818181818,0.4909090909090909,strong_buy,buy,buy,2026-04-10,False,False,,
